Дашборд: Tаблица 3-1-1-1-1-1-5
;СУДАК;;ЩУКА;;ГОЛАВЛЬ;;ОКУНЬ;;ЖЕРЕХ;;ПЛОТВА;;КРАСНОПЁРКА;;УКЛЕЙКА;;ЁРШ;;ПЕСКАРЬ;
;169;;194;;27;;2088;;2;;73;;12;;13;;100;;1;
;3600 гр.;;2455 гр.;;1280 гр.;;950 гр.;;910 гр.;;350 гр.;;200 гр.;;65 гр.;;55 гр.;;35 гр.;

Дашборд: Tаблица 1-1
2 679
Общий улов шт.

Дашборд: Средний улов за выезд шт.
6

Дашборд: Максимальный улов шт.
90

Дашборд: Рыбалок
456

Дашборд: Tаблица 1-2
1
2
3
4
5
6
7
8
9
10

Данные: Справочник
;20.05.13;р.Рясник;С берега;Блёсны;Вращающиеся блёсны;Myran;Akka (3г) #Silver;Окунь;5;;2013;Рыбхоз
;20.05.13;р.Рясник;С берега;Силиконовые приманки;Твистеры;Mann’S;Nica 2 #01;Окунь;1;;2013;Рыбхоз
;20.05.13;р.Рясник;С берега;Блёсны;Вращающиеся блёсны;Blue Fox ;Vibrax Original №2 (6г) #S;Окунь;1;;2013;Рыбхоз
;20.05.13;р.Рясник;С берега;Блёсны;Вращающиеся блёсны;Mepps;XD №2 (5г) #OR;Окунь;1;;2013;Рыбхоз
;04.06.13;Гидроотвал Михайловского ГОКа;С берега;Блёсны;Вращающиеся блёсны;Myran;Panter (3г) #Silver;Окунь;1;;2013;Большая Сетка
;15.06.13;р.Речица;С берега;Блёсны;Вращающиеся блёсны;Myran;Akka (3г) #Silver;Окунь;2;;2013;пр.Долбенкенский
;15.06.13;р.Речица;С берега;Блёсны;Вращающиеся блёсны;Blue Fox ;Vibrax Original №2 (6г) #S;Окунь;4;;2013;пр.Долбенкенский
;18.06.13;р.Погарщина;С берега;Блёсны;Вращающиеся блёсны;Blue Fox ;Vibrax Original №2 (6г) #S;Щука;2;;2013; Городские Сады
;18.06.13;р.Погарщина;С берега;Блёсны;Колеблющиеся блёсны;Williams;Wabler W40 57мм (7г) #H;Щука;3;;2013; Городские Сады
;19.06.13;р.Погарщина;С берега;Блёсны;Колеблющиеся блёсны;Williams;Wabler W40 57мм (7г) #S;Щука;1;;2013; Городские Сады
;20.06.13;р.Погарщина;С берега;Воблеры;Минноу;Yo-Zuri;L-Minnow F199 44S (5г) #M99;Щука;1;;2013; Городские Сады
;22.06.13;Гидроотвал Михайловского ГОКа;С берега;Блёсны;Вращающиеся блёсны;Lucky John;Spin-X Round №2 (5г) #GR;Щука;1;;2013;Большая Сетка
;22.06.13;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S122;Щука;1;;2013;Большая Сетка
;22.06.13;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S122;Голавль;1;;2013;Большая Сетка
;23.06.13;р.Речица;С берега;Блёсны;Вращающиеся блёсны;Mepps;Aglia №2 (4.5г) #BlancRougeAG;Окунь;1;;2013;пр.Долбенкенский
;23.06.13;р.Речица;С берега;Блёсны;Вращающиеся блёсны;Myran;Akka (3г) #Silver;Окунь;1;;2013;пр.Долбенкенский
;23.06.13;р.Речица;С берега;Блёсны;Вращающиеся блёсны;Myran;Toni (5г) #Koppar;Окунь;1;;2013;пр.Долбенкенский
;01.07.13;Гидроотвал Михайловского ГОКа;С берега;Блёсны;Вращающиеся блёсны;Myran;Akka (5г) #Silver;Окунь;1;;2013;Большая Сетка
;01.07.13;Гидроотвал Михайловского ГОКа;С берега;Блёсны;Вращающиеся блёсны;Lucky John;Spin-X Round №2 (5г) #GR;Голавль;1;;2013;Большая Сетка
;04.07.13;Гидроотвал Михайловского ГОКа;С берега;Блёсны;Вращающиеся блёсны;Myran;Akka (5г) #Silver;Окунь;4;;2013;ДОК
;04.07.13;Гидроотвал Михайловского ГОКа;С берега;Блёсны;Вращающиеся блёсны;Myran;Toni (5г) #Koppar;Окунь;1;;2013;ДОК
;04.07.13;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S122;Окунь;1;;2013;Большая Сетка
;04.07.13;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S212;Окунь;2;;2013;Большая Сетка
;04.07.13;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #TS001;Окунь;2;;2013;Большая Сетка
;05.07.13;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Action Plastics;Shad Minnow 3 #ClearXXXSilver;Окунь;1;;2013;Большая Сетка
;05.07.13;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S212;Окунь;6;;2013;Большая Сетка
;05.07.13;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S212;Судак;2;;2013;Большая Сетка
;12.07.13;Гидроотвал Михайловского ГОКа;С берега;Блёсны;Вращающиеся блёсны;Myran;Akka (5г) #Silver;Окунь;1;;2013;Большая Сетка
;12.07.13;Гидроотвал Михайловского ГОКа;С берега;Блёсны;Вращающиеся блёсны;Heron;Crack №0 (3г) #Oro;Окунь;1;;2013;Большая Сетка
;12.07.13;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S212;Окунь;1;;2013;Большая Сетка
2014;;;;;;;;;;;;
;02.05.14;р.Рясник;С берега;Блёсны;Вращающиеся блёсны;Myran;Akka (5г) #Silver;Окунь;4;;2014;Рыбхоз
;11.05.14;р.Рясник;С берега;Блёсны;Вращающиеся блёсны;Myran;Akka (5г) #Silver;Окунь;5;;2014;р.Рясник
;15.05.14;р.Речица;С берега;Блёсны;Вращающиеся блёсны;Myran;Panter (3г) #Silver;Окунь;1;;2014;Черняковское вдхр.
;15.05.14;р.Речица;С берега;Блёсны;Вращающиеся блёсны;Blue Fox ;Vibrax Original №2 (6г) #S;Окунь;1;;2014;Черняковское вдхр.
;18.05.14;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Mann’S;Nica 2 #01;Окунь;1;;2014;Большая Сетка
;13.06.14;Гидроотвал Михайловского ГОКа;С берега;Блёсны;Вращающиеся блёсны;Myran;Akka (5г) #Silver;Окунь;1;;2014;Большая Сетка
;13.06.14;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Mann’S;Nica 2 #01;Окунь;2;;2014;Большая Сетка
;13.06.14;Гидроотвал Михайловского ГОКа;С берега;Блёсны;Колеблющиеся блёсны;Williams;Wabler W40 57мм (7г) #GN;Судак;1;;2014;Большая Сетка
;13.06.14;Гидроотвал Михайловского ГОКа;С берега;Блёсны;Колеблющиеся блёсны;Williams;Wabler W40 57мм (7г) #GN;Окунь;1;;2014;Большая Сетка
;21.06.14;Сеть Насосных Станций;С берега;Силиконовые приманки;Виброхвосты;Relax;Kopyto 1 #TS001;Окунь;2;;2014;Аварийная Ёмкость
;28.06.14;Гидроотвал Михайловского ГОКа;С берега;Блёсны;Вращающиеся блёсны;Myran;Akka (5г) #Silver;Окунь;1;;2014;Большая Сетка
;28.06.14;Сеть Насосных Станций;С берега;Силиконовые приманки;Виброхвосты;Relax;Kopyto 1 #TS001;Окунь;1;;2014;Аварийная Ёмкость
;01.07.14;Сеть Насосных Станций;С берега;Блёсны;Вращающиеся блёсны;Myran;Akka (5г) #Silver;Окунь;1;;2014;Аварийная Ёмкость
;01.07.14;Сеть Насосных Станций;С берега;Блёсны;Вращающиеся блёсны;Lucky John;Spin-X Long №2 (4г) #SR;Окунь;3;;2014;Аварийная Ёмкость
;01.07.14;Сеть Насосных Станций;С берега;Блёсны;Вращающиеся блёсны;Lucky John;Spin-X Round №2 (5г) #GR;Окунь;2;;2014;Аварийная Ёмкость
;05.07.14;Сеть Насосных Станций;С берега;Силиконовые приманки;Виброхвосты;Relax;Kopyto 1 #TS001;Окунь;1;;2014;Аварийная Ёмкость
;05.07.14;Сеть Насосных Станций;С берега;Силиконовые приманки;Твистеры;Mann’S;Nica 2 #01;Окунь;2;;2014;Аварийная Ёмкость
;05.07.14;Сеть Насосных Станций;С берега;Блёсны;Вращающиеся блёсны;Lucky John;Spin-X Long №2 (4г) #SR;Окунь;3;;2014;Аварийная Ёмкость
2015;;;;;;;;;;;;
;05.05.15;р.Рясник;С берега;Блёсны;Вращающиеся блёсны;Myran;Akka (5г) #Silver;Окунь;11;;2015;Рыбхоз
;05.05.15;р.Рясник;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #TS001;Щука;1;;2015;Лужа
;05.05.15;р.Рясник;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #TS001;Окунь;1;;2015;Лужа
;07.05.15;р.Несса Круглое;С берега;Воблеры;Минноу;Yo-Zuri;L-Minnow F199 44S (5г) #M99;Щука;1;;2015;
;07.05.15;р.Несса Круглое;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #TS001;Щука;1;;2015;
;07.05.15;р.Мошка;С берега;Блёсны;Колеблющиеся блёсны;Williams;Wabler W40 57мм (7г) #S;Щука;1;;2015;
;30.05.15;Сеть Насосных Станций;С берега;Силиконовые приманки;Виброхвосты;Relax;Kopyto 1 #TS001;Окунь;2;;2015;Аварийная Ёмкость
;30.05.15;Сеть Насосных Станций;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S212;Судак;1;;2015;Аварийная Ёмкость
;30.05.15;Сеть Насосных Станций;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S212;Окунь;1;;2015;Аварийная Ёмкость
;21.06.15;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S208;Окунь;1;;2015;ДОК
;05.07.15;Железногорское Городское вдхр.;С берега;Блёсны;Вращающиеся блёсны;Heron;Crack №0 (3г) #Oro;Окунь;7;;2015;р.Погарщина
;17.07.15;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 1 #TS001;Окунь;1;;2015;Большая Сетка
;17.07.15;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S122;Окунь;13;950 гр.;2015;Большая Сетка
;20.07.15;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Mann’S;Nica 2 #16;Окунь;1;;2015;Большая Сетка
;20.07.15;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S045;Окунь;1;;2015;Большая Сетка
;20.07.15;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S212;Судак;1;;2015;Большая Сетка
;20.07.15;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S275;Окунь;2;;2015;Большая Сетка
;20.07.15;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S275;Щука;1;;2015;Большая Сетка
;26.07.15;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S045;Окунь;6;;2015;Большая Сетка
;26.07.15;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S212;Окунь;1;;2015;Большая Сетка
;26.07.15;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S275;Окунь;1;;2015;Большая Сетка
2016;;;;;;;;;;;;
;12.05.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 1 #S048;Окунь;1;;2016;ДОК
;17.05.16;р.Свапа;С берега;Блёсны;Колеблющиеся блёсны;Williams;Wabler W40 57мм (7г) #S;Окунь;2;;2016;Михайловка
;17.05.16;р.Свапа;С берега;Блёсны;Колеблющиеся блёсны;Williams;Wabler W40 57мм (7г) #S;Щука;1;;2016;Михайловка
;03.06.16;р.Рясник;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #TS001;Окунь;2;;2016;Лужа
;03.06.16;р.Рясник;С берега;Блёсны;Колеблющиеся блёсны;Williams;Wabler W40 57мм (7г) #S;Окунь;1;;2016;Лужа
;06.06.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Mann’S;Nica 2 #01;Окунь;4;;2016;Большая Сетка
;08.06.16;Сеть Насосных Станций;С берега;Силиконовые приманки;Твистеры;Mann’S;Nica 2 #01;Окунь;4;;2016;Аварийная Ёмкость
;08.06.16;Сеть Насосных Станций;С берега;Силиконовые приманки;Твистеры;Mann’S;Nica 2 #01;Судак;1;;2016;Аварийная Ёмкость
;11.06.16;Сеть Насосных Станций;С берега;Силиконовые приманки;Твистеры;Mann’S;Nica 2 #01;Окунь;4;;2016;Аварийная Ёмкость
;18.06.16;р.Свапа;С берега;Воблеры;Минноу;Yo-Zuri;L-Minnow F199 44S (5г) #M100;Окунь;1;;2016;Михайловка
;18.06.16;р.Свапа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #TS001;Щука;2;;2016;Михайловка
;19.06.16;Сеть Насосных Станций;С берега;Силиконовые приманки;Твистеры;Mann’S;Nica 2 #01;Окунь;2;;2016;Аварийная Ёмкость
;19.06.16;Сеть Насосных Станций;С берега;Силиконовые приманки;Твистеры;Mann’S;Nica 2 #16;Окунь;1;;2016;Аварийная Ёмкость
;23.06.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Mann’S;Nica 2 #01;Окунь;1;;2016;ДОК
;23.06.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Mann’S;Nica 2 #16;Окунь;3;;2016;ДОК
;25.06.16;Гидроотвал Михайловского ГОКа;С берега;Блёсны;Вращающиеся блёсны;Heron;Crack №0 (3г) #Oro;Окунь;1;;2016;Большая Сетка
;25.06.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Relax;Kopyto 1 #TS001;Окунь;1;;2016;Большая Сетка
;25.06.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Mann’S;Nica 2 #01;Окунь;4;;2016;Большая Сетка
;26.06.16;Гидроотвал Михайловского ГОКа;С берега;Блёсны;Вращающиеся блёсны;Myran;Akka (3г) #Silver;Окунь;2;;2016;Большая Сетка
;26.06.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Mann’S;Nica 2 #01;Окунь;1;;2016;Большая Сетка
;26.06.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S275;Окунь;1;;2016;Большая Сетка
;03.07.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Relax;Kopyto 2.5 #TS001;Окунь;2;;2016;ДОК
;03.07.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Relax;Kopyto 2.5 #TS001;Голавль;1;;2016;ДОК
;03.07.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 1 #TS001;Окунь;3;;2016;ДОК
;15.07.16;р.Смородинка;С берега;Блёсны;Вращающиеся блёсны;Mepps;Aglia №2 (4.5г) #BlancRougeAG;Окунь;1;;2016;Расторг
;16.07.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Mann’S;Lucky 2.5 #15;Окунь;3;;2016;Большая Сетка
;16.07.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Mann’S;Nica 2 #16;Окунь;1;;2016;Большая Сетка
;16.07.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S212;Окунь;3;;2016;Большая Сетка
;23.07.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Mann’S;Lucky 2.5 #15;Окунь;2;;2016;Большая Сетка
;23.07.16;Гидроотвал Михайловского ГОКа;С берега;Блёсны;Вращающиеся блёсны;Lucky John;Spin-X Long №2 (4г) #SR;Окунь;1;;2016;Большая Сетка
;26.07.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Relax;King Shad 4 #TS001;Окунь;1;;2016;Большая Сетка
;26.07.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Relax;Kopyto 2.5 #TS001;Судак;4;;2016;Большая Сетка
;26.07.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Relax;Kopyto 2.5 #TS001;Окунь;4;;2016;Большая Сетка
;31.07.16;Гидроотвал Михайловского ГОКа;С берега;Блёсны;Колеблющиеся блёсны;Acme;Kastmaster 52мм (10.5г) #SW138CH;Окунь;2;;2016;ДОК
;31.07.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Mann’S;Spirit 3.5 #01;Окунь;4;;2016;ДОК
;31.07.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 1 #TS001;Окунь;23;;2016;ДОК
;31.07.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 1 #TS001;Голавль;1;;2016;ДОК
;06.08.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Action Plastics;Curl Tail Grub 2.25 #ChartreuseRedGlitter;Окунь;1;;2016;ДОК
;06.08.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Action Plastics;Curl Tail Grub 2.25 #ChartreuseRedGlitter;Судак;1;;2016;ДОК
;06.08.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Action Plastics;Curl Tail Grub 2.25 #White;Окунь;1;;2016;ДОК
;06.08.16;Гидроотвал Михайловского ГОКа;С берега;Блёсны;Колеблющиеся блёсны;Acme;Kastmaster 52мм (10.5г) #SW138CH;Окунь;1;;2016;ДОК
;06.08.16;Гидроотвал Михайловского ГОКа;С берега;Блёсны;Колеблющиеся блёсны;Acme;Kastmaster 52мм (10.5г) #SW138CH;Судак;1;;2016;ДОК
;06.08.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S122;Окунь;1;;2016;ДОК
;20.08.16;Сеть Насосных Станций;С берега;Силиконовые приманки;Твистеры;Relax;Twister 1 #TS001;Окунь;2;;2016;Red Left
;20.08.16;Сеть Насосных Станций;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S208;Окунь;3;;2016;Муравейник
;02.10.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S208;Окунь;1;;2016;Большая Сетка
;02.10.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S208;Судак;1;;2016;Большая Сетка
;02.10.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S212;Окунь;10;;2016;Большая Сетка
;02.10.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S212;Судак;4;;2016;Большая Сетка
;02.10.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S275;Окунь;1;;2016;Большая Сетка
;15.10.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Mann’S;Lucky 2.5 #86;Окунь;2;;2016;Большая Сетка
;15.10.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S045;Окунь;5;;2016;Большая Сетка
;15.10.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S275;Окунь;10;;2016;Большая Сетка
;15.10.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #S275;Судак;1;;2016;Большая Сетка
;15.10.16;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #TS025;Окунь;2;;2016;Большая Сетка
2017;;;;;;;;;;;;
;29.04.17;р.Свапа;С берега;Силиконовые приманки;Виброхвосты;Mann’S;Spirit 3.5 #01;Окунь;1;;2017;Михайловка
;21.05.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Relax;Kopyto 1 #TS001;Окунь;4;;2017;ДОК
;28.05.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Spark Tail 3 #071;Окунь;10;;2017;ДОК
;28.05.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Spark Tail 3 #PA03;Окунь;1;;2017;ДОК
;04.06.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Relax;Kopyto 1 #TS001;Окунь;1;;2017;ДОК
;04.06.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Spark Tail 3 #071;Окунь;1;;2017;ДОК
;11.06.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Relax;Kopyto 1 #TS001;Окунь;4;;2017;ДОК
;11.06.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Spark Tail 3 #033;Окунь;1;;2017;ДОК
;11.06.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Spark Tail 3 #PA19;Окунь;9;;2017;ДОК
;12.06.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Spark Tail 3 #PA19;Окунь;1;;2017;ДОК
;12.06.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Tioga 2 #PA03;Голавль;1;;2017;ДОК
;17.06.17;Гидроотвал Михайловского ГОКа;С берега;Блёсны;Колеблющиеся блёсны;Daiwa;Chinook S 53мм (7г) #Gold;Окунь;1;;2017;ДОК
;17.06.17;Гидроотвал Михайловского ГОКа;С берега;Блёсны;Колеблющиеся блёсны;Kosadaka;Grav Spoon 35мм (6г) #GRV-06S;Окунь;2;;2017;ДОК
;17.06.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Spark Tail 3 #071;Окунь;2;;2017;ДОК
;17.06.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Spark Tail 3 #071;Судак;2;;2017;ДОК
;17.06.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Tioga 2.4 #085;Окунь;4;;2017;ДОК
;17.06.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Tioga 2.4 #085;Окунь;2;;2017;Старая Сетка
;17.06.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Tioga 2.9 #T45;Судак;1;;2017;ДОК
;17.06.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Tioga 2.9 #T45;Окунь;3;;2017;Старая Сетка
;17.06.17;Гидроотвал Михайловского ГОКа;С берега;Блёсны;Колеблющиеся блёсны;Williams;Wabler W40 57мм (7г) #S;Окунь;2;;2017;ДОК
;24.06.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Impact Shad 3 #X008;Судак;3;;2017;ДОК
;24.06.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Mann’S;Nica 2 #01;Окунь;1;;2017;ДОК
;24.06.17;Гидроотвал Михайловского ГОКа;С берега;Блёсны;Вращающиеся блёсны;Myran;Panter (3г) #Silver;Окунь;1;;2017;ДОК
;24.06.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Tioga 2.4 #085;Окунь;9;;2017;ДОК
;24.06.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Tioga 2.4 #PA03;Окунь;3;;2017;ДОК
;27.06.17;р.Речица;С берега;Блёсны;Вращающиеся блёсны;Mepps;Aglia №2 (4.5г) #BlancRougeAG;Окунь;2;;2017;пр.Долбенкенский
;01.07.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Impact Shad 3 #X008;Судак;2;;2017;ДОК
;01.07.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Impact Shad 3 #X008;Окунь;1;;2017;ДОК
;01.07.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Tioga 2.4 #085;Окунь;8;;2017;ДОК
;01.07.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Tioga 2.4 #085;Голавль;1;;2017;ДОК
;01.07.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Tioga 3.4 #T48;Окунь;1;;2017;ДОК
;02.07.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Impact Shad 3 #X008;Окунь;1;;2017;ДОК
;02.07.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Tioga 2.4 #085;Окунь;2;;2017;Большая Сетка
;02.07.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 2 #TS001;Окунь;1;;2017;Большая Сетка
;07.07.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Spark Tail 3 #PA03;Окунь;1;;2017;ДОК
;07.07.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Tioga 2.4 #085;Окунь;1;;2017;ДОК
;07.07.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Tioga 2.9 #T45;Окунь;2;;2017;ДОК
;07.07.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Tioga 3.4 #T48;Щука;1;;2017;ДОК
;07.07.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Tioga 3.4 #T48;Окунь;1;;2017;ДОК
;11.07.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Твистеры;Relax;Twister 1 #TS001;Окунь;1;;2017;Большая Сетка
;13.07.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Impact Shad 3 #X008;Судак;2;;2017;ДОК
;13.07.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Lucky John;Impact Shad 3 #X008;Окунь;1;;2017;ДОК
;15.07.17;Гидроотвал Михайловского ГОКа;С берега;Силиконовые приманки;Виброхвосты;Sawamura;One’up Shad 3.5 #012;Окунь;2;;2017;ДОК
;17.07.17;Гидроотвал Михайловского ГОКа;С берега;Блёсны;Колеблющиеся блёсны;Kosadaka;Grav Spoon 35мм (6г) #GRV-06S;Окунь;1;;2017;ДОК
;19.07.17;Железногорское Городское вдхр.;С берега;Блёсны;Вращающиеся блёсны;Myran;Toni (5г) #Koppar;Окунь;1;;2017;р.Погарщина
;25.07.17;Железногорское Городское вдхр.;С берега;Блёсны;Вращающиеся блёсны;Mepps;Aglia №2 (4.5г) #BlancRougeAG;Окунь;1;;2017;р.Погарщина
